open_strip_mean_max,open_flow_peak_min,close_strip_mean_max,close_flow_peak_min,window_s,min_active_s,min_inactive_s,real_delivery_active_frac,ad_active_frac,replay_active_frac,noise_active_frac,score
0.15,15,0.275,10,10.0,1.5,3.0,0.5073,0.0,0.0564,0.2272,0.4787
0.15,15,0.275,5,10.0,1.5,3.0,0.5073,0.0,0.0564,0.2272,0.4787
0.15,15,0.275,1,10.0,1.5,3.0,0.5073,0.0,0.0564,0.2272,0.4787
0.15,15,0.3,10,10.0,1.5,3.0,0.5073,0.0,0.0564,0.2272,0.4787
0.15,15,0.3,5,10.0,1.5,3.0,0.5073,0.0,0.0564,0.2272,0.4787
0.15,15,0.3,1,10.0,1.5,3.0,0.5073,0.0,0.0564,0.2272,0.4787
0.15,15,0.25,10,10.0,1.5,3.0,0.5057,0.0,0.0564,0.2272,0.4772
0.15,15,0.25,5,10.0,1.5,3.0,0.5057,0.0,0.0564,0.2272,0.4772
0.15,15,0.25,1,10.0,1.5,3.0,0.5057,0.0,0.0564,0.2272,0.4772
0.15,15,0.225,10,10.0,1.5,3.0,0.5015,0.0,0.0564,0.2272,0.4732
0.15,15,0.225,5,10.0,1.5,3.0,0.5015,0.0,0.0564,0.2272,0.4732
0.15,15,0.225,1,10.0,1.5,3.0,0.5015,0.0,0.0564,0.2272,0.4732
0.15,15,0.2,10,10.0,1.5,3.0,0.501,0.0,0.0564,0.2272,0.4728
0.15,15,0.2,5,10.0,1.5,3.0,0.501,0.0,0.0564,0.2272,0.4728
0.15,15,0.2,1,10.0,1.5,3.0,0.501,0.0,0.0564,0.2272,0.4728
0.15,10,0.3,5,10.0,1.5,3.0,0.5772,0.0,0.196,0.3433,0.4641
0.15,10,0.3,1,10.0,1.5,3.0,0.5772,0.0,0.196,0.3433,0.4641
0.15,10,0.3,1,10.0,1.5,3.0,0.5772,0.0,0.196,0.3433,0.4641
0.15,10,0.275,5,10.0,1.5,3.0,0.577,0.0,0.196,0.3433,0.4639
0.15,10,0.275,1,10.0,1.5,3.0,0.577,0.0,0.196,0.3433,0.4639
0.15,10,0.275,1,10.0,1.5,3.0,0.577,0.0,0.196,0.3433,0.4639
0.15,10,0.25,5,10.0,1.5,3.0,0.573,0.0,0.196,0.3433,0.4607
0.15,10,0.25,1,10.0,1.5,3.0,0.573,0.0,0.196,0.3433,0.4607
0.15,10,0.25,1,10.0,1.5,3.0,0.573,0.0,0.196,0.3433,0.4607
0.1,15,0.25,10,10.0,1.5,3.0,0.4589,0.0,0.0,0.1656,0.4589
0.1,15,0.25,5,10.0,1.5,3.0,0.4589,0.0,0.0,0.1656,0.4589
0.1,15,0.25,1,10.0,1.5,3.0,0.4589,0.0,0.0,0.1656,0.4589
0.1,15,0.225,10,10.0,1.5,3.0,0.4588,0.0,0.0,0.1656,0.4588
0.1,15,0.225,5,10.0,1.5,3.0,0.4588,0.0,0.0,0.1656,0.4588
0.1,15,0.225,1,10.0,1.5,3.0,0.4588,0.0,0.0,0.1656,0.4588
0.1,15,0.2,10,10.0,1.5,3.0,0.4586,0.0,0.0,0.1656,0.4586
0.1,15,0.2,5,10.0,1.5,3.0,0.4586,0.0,0.0,0.1656,0.4586
0.1,15,0.2,1,10.0,1.5,3.0,0.4586,0.0,0.0,0.1656,0.4586
0.1,15,0.175,10,10.0,1.5,3.0,0.4577,0.0,0.0,0.1656,0.4577
0.1,15,0.175,5,10.0,1.5,3.0,0.4577,0.0,0.0,0.1656,0.4577
0.1,15,0.175,1,10.0,1.5,3.0,0.4577,0.0,0.0,0.1656,0.4577
0.15,10,0.225,5,10.0,1.5,3.0,0.5686,0.0,0.196,0.3433,0.4572
0.15,10,0.225,1,10.0,1.5,3.0,0.5686,0.0,0.196,0.3433,0.4572
0.15,10,0.225,1,10.0,1.5,3.0,0.5686,0.0,0.196,0.3433,0.4572
0.15,10,0.2,5,10.0,1.5,3.0,0.5681,0.0,0.196,0.3241,0.4568
0.15,10,0.2,1,10.0,1.5,3.0,0.5681,0.0,0.196,0.3241,0.4568
0.15,10,0.2,1,10.0,1.5,3.0,0.5681,0.0,0.196,0.3241,0.4568
0.1,15,0.15,10,10.0,1.5,3.0,0.4507,0.0,0.0,0.1656,0.4507
0.1,15,0.15,5,10.0,1.5,3.0,0.4507,0.0,0.0,0.1656,0.4507
0.1,15,0.15,1,10.0,1.5,3.0,0.4507,0.0,0.0,0.1656,0.4507
0.1,10,0.175,5,10.0,1.5,3.0,0.5153,0.0,0.1313,0.2799,0.4477
0.1,10,0.175,1,10.0,1.5,3.0,0.5153,0.0,0.1313,0.2799,0.4477
0.1,10,0.175,1,10.0,1.5,3.0,0.5153,0.0,0.1313,0.2799,0.4477
0.1,10,0.25,5,10.0,1.5,3.0,0.5168,0.0,0.1396,0.3015,0.4447
0.1,10,0.25,1,10.0,1.5,3.0,0.5168,0.0,0.1396,0.3015,0.4447
0.1,10,0.25,1,10.0,1.5,3.0,0.5168,0.0,0.1396,0.3015,0.4447
0.1,10,0.15,5,10.0,1.5,3.0,0.5083,0.0,0.125,0.2785,0.4447
0.1,10,0.15,1,10.0,1.5,3.0,0.5083,0.0,0.125,0.2785,0.4447
0.1,10,0.15,1,10.0,1.5,3.0,0.5083,0.0,0.125,0.2785,0.4447
0.1,10,0.225,5,10.0,1.5,3.0,0.5167,0.0,0.1396,0.3015,0.4446
0.1,10,0.225,1,10.0,1.5,3.0,0.5167,0.0,0.1396,0.3015,0.4446
0.1,10,0.225,1,10.0,1.5,3.0,0.5167,0.0,0.1396,0.3015,0.4446
0.1,10,0.2,5,10.0,1.5,3.0,0.5163,0.0,0.1396,0.2823,0.4442
0.1,10,0.2,1,10.0,1.5,3.0,0.5163,0.0,0.1396,0.2823,0.4442
0.1,10,0.2,1,10.0,1.5,3.0,0.5163,0.0,0.1396,0.2823,0.4442
0.15,20,0.275,10,10.0,1.5,3.0,0.4079,0.0,0.0564,0.192,0.3849
0.15,20,0.275,5,10.0,1.5,3.0,0.4079,0.0,0.0564,0.192,0.3849
0.15,20,0.3,10,10.0,1.5,3.0,0.4079,0.0,0.0564,0.192,0.3849
0.15,20,0.3,5,10.0,1.5,3.0,0.4079,0.0,0.0564,0.192,0.3849
0.15,20,0.25,10,10.0,1.5,3.0,0.4079,0.0,0.0564,0.192,0.3848
0.15,20,0.25,5,10.0,1.5,3.0,0.4079,0.0,0.0564,0.192,0.3848
0.15,20,0.275,15,10.0,1.5,3.0,0.4039,0.0,0.0564,0.192,0.3811
0.15,20,0.3,15,10.0,1.5,3.0,0.4039,0.0,0.0564,0.192,0.3811
0.15,20,0.25,15,10.0,1.5,3.0,0.4038,0.0,0.0564,0.192,0.381
0.15,20,0.225,10,10.0,1.5,3.0,0.4036,0.0,0.0564,0.192,0.3809
0.15,20,0.225,5,10.0,1.5,3.0,0.4036,0.0,0.0564,0.192,0.3809
0.15,20,0.2,10,10.0,1.5,3.0,0.4035,0.0,0.0564,0.192,0.3807
0.15,20,0.2,5,10.0,1.5,3.0,0.4035,0.0,0.0564,0.192,0.3807
0.15,20,0.225,15,10.0,1.5,3.0,0.3996,0.0,0.0564,0.192,0.377
0.15,20,0.2,15,10.0,1.5,3.0,0.3994,0.0,0.0564,0.192,0.3769
0.2,15,0.275,10,10.0,1.5,3.0,0.5279,0.0,0.2977,0.2726,0.3707
0.2,15,0.275,5,10.0,1.5,3.0,0.5279,0.0,0.2977,0.2726,0.3707
0.2,15,0.275,1,10.0,1.5,3.0,0.5279,0.0,0.2977,0.2726,0.3707
0.2,15,0.3,10,10.0,1.5,3.0,0.5279,0.0,0.2977,0.2726,0.3707
0.2,15,0.3,5,10.0,1.5,3.0,0.5279,0.0,0.2977,0.2726,0.3707
0.2,15,0.3,1,10.0,1.5,3.0,0.5279,0.0,0.2977,0.2726,0.3707
0.2,15,0.325,10,10.0,1.5,3.0,0.5279,0.0,0.2977,0.2726,0.3707
0.2,15,0.325,5,10.0,1.5,3.0,0.5279,0.0,0.2977,0.2726,0.3707
0.2,15,0.325,1,10.0,1.5,3.0,0.5279,0.0,0.2977,0.2726,0.3707
0.2,15,0.35,10,10.0,1.5,3.0,0.5279,0.0,0.2977,0.2726,0.3707
0.2,15,0.35,5,10.0,1.5,3.0,0.5279,0.0,0.2977,0.2726,0.3707
0.2,15,0.35,1,10.0,1.5,3.0,0.5279,0.0,0.2977,0.2726,0.3707
0.2,15,0.25,10,10.0,1.5,3.0,0.5263,0.0,0.2977,0.2726,0.3696
0.2,15,0.25,5,10.0,1.5,3.0,0.5263,0.0,0.2977,0.2726,0.3696
0.2,15,0.25,1,10.0,1.5,3.0,0.5263,0.0,0.2977,0.2726,0.3696
0.1,20,0.175,15,10.0,1.5,3.0,0.3633,0.0,0.0,0.1514,0.3633
0.1,20,0.175,10,10.0,1.5,3.0,0.3633,0.0,0.0,0.1514,0.3633
0.1,20,0.175,5,10.0,1.5,3.0,0.3633,0.0,0.0,0.1514,0.3633
0.1,20,0.2,15,10.0,1.5,3.0,0.3633,0.0,0.0,0.1514,0.3633
0.1,20,0.2,10,10.0,1.5,3.0,0.3633,0.0,0.0,0.1514,0.3633
0.1,20,0.2,5,10.0,1.5,3.0,0.3633,0.0,0.0,0.1514,0.3633
0.1,20,0.225,15,10.0,1.5,3.0,0.3633,0.0,0.0,0.1514,0.3633
0.1,20,0.225,10,10.0,1.5,3.0,0.3633,0.0,0.0,0.1514,0.3633
0.1,20,0.225,5,10.0,1.5,3.0,0.3633,0.0,0.0,0.1514,0.3633
0.1,20,0.25,15,10.0,1.5,3.0,0.3633,0.0,0.0,0.1514,0.3633
0.1,20,0.25,10,10.0,1.5,3.0,0.3633,0.0,0.0,0.1514,0.3633
0.1,20,0.25,5,10.0,1.5,3.0,0.3633,0.0,0.0,0.1514,0.3633
0.1,20,0.15,15,10.0,1.5,3.0,0.357,0.0,0.0,0.1514,0.357
0.1,20,0.15,10,10.0,1.5,3.0,0.357,0.0,0.0,0.1514,0.357
0.1,20,0.15,5,10.0,1.5,3.0,0.357,0.0,0.0,0.1514,0.357
0.2,10,0.35,5,10.0,1.5,3.0,0.6108,0.0,0.451,0.3686,0.3353
0.2,10,0.35,1,10.0,1.5,3.0,0.6108,0.0,0.451,0.3686,0.3353
0.2,10,0.35,1,10.0,1.5,3.0,0.6108,0.0,0.451,0.3686,0.3353
0.2,10,0.325,5,10.0,1.5,3.0,0.6075,0.0,0.451,0.3686,0.3335
0.2,10,0.325,1,10.0,1.5,3.0,0.6075,0.0,0.451,0.3686,0.3335
0.2,10,0.325,1,10.0,1.5,3.0,0.6075,0.0,0.451,0.3686,0.3335
0.2,10,0.3,5,10.0,1.5,3.0,0.6065,0.0,0.451,0.3686,0.333
0.2,10,0.3,1,10.0,1.5,3.0,0.6065,0.0,0.451,0.3686,0.333
0.2,10,0.3,1,10.0,1.5,3.0,0.6065,0.0,0.451,0.3686,0.333
0.2,10,0.275,5,10.0,1.5,3.0,0.6059,0.0,0.451,0.3686,0.3326
0.2,10,0.275,1,10.0,1.5,3.0,0.6059,0.0,0.451,0.3686,0.3326
0.2,10,0.275,1,10.0,1.5,3.0,0.6059,0.0,0.451,0.3686,0.3326
0.2,10,0.25,5,10.0,1.5,3.0,0.6006,0.0,0.451,0.3686,0.3297
0.2,10,0.25,1,10.0,1.5,3.0,0.6006,0.0,0.451,0.3686,0.3297
0.2,10,0.25,1,10.0,1.5,3.0,0.6006,0.0,0.451,0.3686,0.3297
0.15,25,0.275,10,10.0,1.5,3.0,0.3354,0.0,0.0564,0.1441,0.3165
0.15,25,0.3,10,10.0,1.5,3.0,0.3354,0.0,0.0564,0.1441,0.3165
0.15,25,0.2,10,10.0,1.5,3.0,0.3354,0.0,0.0564,0.1441,0.3164
0.15,25,0.225,10,10.0,1.5,3.0,0.3354,0.0,0.0564,0.1441,0.3164
0.15,25,0.25,10,10.0,1.5,3.0,0.3354,0.0,0.0564,0.1441,0.3164
0.15,25,0.2,15,10.0,1.5,3.0,0.3313,0.0,0.0564,0.1441,0.3126
0.15,25,0.225,15,10.0,1.5,3.0,0.3313,0.0,0.0564,0.1441,0.3126
0.15,25,0.25,15,10.0,1.5,3.0,0.3313,0.0,0.0564,0.1441,0.3126
0.15,25,0.275,15,10.0,1.5,3.0,0.3313,0.0,0.0564,0.1441,0.3126
0.15,25,0.3,15,10.0,1.5,3.0,0.3313,0.0,0.0564,0.1441,0.3126
0.15,25,0.275,20,10.0,1.5,3.0,0.3309,0.0,0.0564,0.1441,0.3123
0.15,25,0.3,20,10.0,1.5,3.0,0.3309,0.0,0.0564,0.1441,0.3123
0.15,25,0.2,20,10.0,1.5,3.0,0.3309,0.0,0.0564,0.1441,0.3122
0.15,25,0.225,20,10.0,1.5,3.0,0.3309,0.0,0.0564,0.1441,0.3122
0.15,25,0.25,20,10.0,1.5,3.0,0.3309,0.0,0.0564,0.1441,0.3122
0.2,20,0.275,10,10.0,1.5,3.0,0.4312,0.0,0.288,0.1983,0.307
0.2,20,0.275,5,10.0,1.5,3.0,0.4312,0.0,0.288,0.1983,0.307
0.2,20,0.3,10,10.0,1.5,3.0,0.4312,0.0,0.288,0.1983,0.307
0.2,20,0.3,5,10.0,1.5,3.0,0.4312,0.0,0.288,0.1983,0.307
0.2,20,0.325,10,10.0,1.5,3.0,0.4312,0.0,0.288,0.1983,0.307
0.2,20,0.325,5,10.0,1.5,3.0,0.4312,0.0,0.288,0.1983,0.307
0.2,20,0.35,10,10.0,1.5,3.0,0.4312,0.0,0.288,0.1983,0.307
0.2,20,0.35,5,10.0,1.5,3.0,0.4312,0.0,0.288,0.1983,0.307
0.2,20,0.25,10,10.0,1.5,3.0,0.4297,0.0,0.288,0.1983,0.3059
0.2,20,0.25,5,10.0,1.5,3.0,0.4297,0.0,0.288,0.1983,0.3059
0.2,20,0.275,15,10.0,1.5,3.0,0.4272,0.0,0.288,0.1983,0.3042
0.2,20,0.3,15,10.0,1.5,3.0,0.4272,0.0,0.288,0.1983,0.3042
0.2,20,0.325,15,10.0,1.5,3.0,0.4272,0.0,0.288,0.1983,0.3042
0.2,20,0.35,15,10.0,1.5,3.0,0.4272,0.0,0.288,0.1983,0.3042
0.2,20,0.25,15,10.0,1.5,3.0,0.4257,0.0,0.288,0.1983,0.3031
0.1,25,0.175,20,10.0,1.5,3.0,0.3012,0.0,0.0,0.1199,0.3012
0.1,25,0.175,15,10.0,1.5,3.0,0.3012,0.0,0.0,0.1199,0.3012
0.1,25,0.175,10,10.0,1.5,3.0,0.3012,0.0,0.0,0.1199,0.3012
0.1,25,0.2,20,10.0,1.5,3.0,0.3012,0.0,0.0,0.1199,0.3012
0.1,25,0.2,15,10.0,1.5,3.0,0.3012,0.0,0.0,0.1199,0.3012
0.1,25,0.2,10,10.0,1.5,3.0,0.3012,0.0,0.0,0.1199,0.3012
0.1,25,0.225,20,10.0,1.5,3.0,0.3012,0.0,0.0,0.1199,0.3012
0.1,25,0.225,15,10.0,1.5,3.0,0.3012,0.0,0.0,0.1199,0.3012
0.1,25,0.225,10,10.0,1.5,3.0,0.3012,0.0,0.0,0.1199,0.3012
0.1,25,0.25,20,10.0,1.5,3.0,0.3012,0.0,0.0,0.1199,0.3012
0.1,25,0.25,15,10.0,1.5,3.0,0.3012,0.0,0.0,0.1199,0.3012
0.1,25,0.25,10,10.0,1.5,3.0,0.3012,0.0,0.0,0.1199,0.3012
0.4,15,0.475,10,10.0,1.5,3.0,0.6095,0.0,0.5074,0.3207,0.3002
0.4,15,0.475,5,10.0,1.5,3.0,0.6095,0.0,0.5074,0.3207,0.3002
0.4,15,0.475,1,10.0,1.5,3.0,0.6095,0.0,0.5074,0.3207,0.3002
0.4,15,0.5,10,10.0,1.5,3.0,0.6095,0.0,0.5074,0.3207,0.3002
0.4,15,0.5,5,10.0,1.5,3.0,0.6095,0.0,0.5074,0.3207,0.3002
0.4,15,0.5,1,10.0,1.5,3.0,0.6095,0.0,0.5074,0.3207,0.3002
0.4,15,0.525,10,10.0,1.5,3.0,0.6095,0.0,0.5074,0.3207,0.3002
0.4,15,0.525,5,10.0,1.5,3.0,0.6095,0.0,0.5074,0.3207,0.3002
0.4,15,0.525,1,10.0,1.5,3.0,0.6095,0.0,0.5074,0.3207,0.3002
0.4,15,0.55,10,10.0,1.5,3.0,0.6095,0.0,0.5074,0.3207,0.3002
0.4,15,0.55,5,10.0,1.5,3.0,0.6095,0.0,0.5074,0.3207,0.3002
0.4,15,0.55,1,10.0,1.5,3.0,0.6095,0.0,0.5074,0.3207,0.3002
0.4,15,0.45,10,10.0,1.5,3.0,0.6081,0.0,0.5074,0.3207,0.2995
0.4,15,0.45,5,10.0,1.5,3.0,0.6081,0.0,0.5074,0.3207,0.2995
0.4,15,0.45,1,10.0,1.5,3.0,0.6081,0.0,0.5074,0.3207,0.2995
0.35,15,0.475,10,10.0,1.5,3.0,0.6074,0.0,0.5074,0.3174,0.2992
0.35,15,0.475,5,10.0,1.5,3.0,0.6074,0.0,0.5074,0.3174,0.2992
0.35,15,0.475,1,10.0,1.5,3.0,0.6074,0.0,0.5074,0.3174,0.2992
0.35,15,0.5,10,10.0,1.5,3.0,0.6074,0.0,0.5074,0.3174,0.2992
0.35,15,0.5,5,10.0,1.5,3.0,0.6074,0.0,0.5074,0.3174,0.2992
0.35,15,0.5,1,10.0,1.5,3.0,0.6074,0.0,0.5074,0.3174,0.2992
0.35,15,0.45,10,10.0,1.5,3.0,0.606,0.0,0.5074,0.3174,0.2985
0.35,15,0.45,5,10.0,1.5,3.0,0.606,0.0,0.5074,0.3174,0.2985
0.35,15,0.45,1,10.0,1.5,3.0,0.606,0.0,0.5074,0.3174,0.2985
0.35,15,0.425,10,10.0,1.5,3.0,0.6059,0.0,0.5074,0.3174,0.2985
0.35,15,0.425,5,10.0,1.5,3.0,0.6059,0.0,0.5074,0.3174,0.2985
0.35,15,0.425,1,10.0,1.5,3.0,0.6059,0.0,0.5074,0.3174,0.2985
0.35,15,0.4,10,10.0,1.5,3.0,0.6027,0.0,0.5074,0.3174,0.2969
0.35,15,0.4,5,10.0,1.5,3.0,0.6027,0.0,0.5074,0.3174,0.2969
0.35,15,0.4,1,10.0,1.5,3.0,0.6027,0.0,0.5074,0.3174,0.2969
0.1,25,0.15,20,10.0,1.5,3.0,0.2949,0.0,0.0,0.1199,0.2949
0.1,25,0.15,15,10.0,1.5,3.0,0.2949,0.0,0.0,0.1199,0.2949
0.1,25,0.15,10,10.0,1.5,3.0,0.2949,0.0,0.0,0.1199,0.2949
0.4,20,0.475,10,10.0,1.5,3.0,0.5056,0.0,0.4186,0.2727,0.294
0.4,20,0.475,5,10.0,1.5,3.0,0.5056,0.0,0.4186,0.2727,0.294
0.4,20,0.5,10,10.0,1.5,3.0,0.5056,0.0,0.4186,0.2727,0.294
0.4,20,0.5,5,10.0,1.5,3.0,0.5056,0.0,0.4186,0.2727,0.294
0.4,20,0.525,10,10.0,1.5,3.0,0.5056,0.0,0.4186,0.2727,0.294
0.4,20,0.525,5,10.0,1.5,3.0,0.5056,0.0,0.4186,0.2727,0.294
0.4,20,0.55,10,10.0,1.5,3.0,0.5056,0.0,0.4186,0.2727,0.294
0.4,20,0.55,5,10.0,1.5,3.0,0.5056,0.0,0.4186,0.2727,0.294
0.3,15,0.425,10,10.0,1.5,3.0,0.5954,0.0,0.5074,0.3027,0.2933
0.3,15,0.425,5,10.0,1.5,3.0,0.5954,0.0,0.5074,0.3027,0.2933
0.3,15,0.425,1,10.0,1.5,3.0,0.5954,0.0,0.5074,0.3027,0.2933
0.3,15,0.45,10,10.0,1.5,3.0,0.5954,0.0,0.5074,0.3027,0.2933
0.3,15,0.45,5,10.0,1.5,3.0,0.5954,0.0,0.5074,0.3027,0.2933
0.3,15,0.45,1,10.0,1.5,3.0,0.5954,0.0,0.5074,0.3027,0.2933
0.4,20,0.45,10,10.0,1.5,3.0,0.5041,0.0,0.4186,0.2727,0.2931
0.4,20,0.45,5,10.0,1.5,3.0,0.5041,0.0,0.4186,0.2727,0.2931
0.35,20,0.475,10,10.0,1.5,3.0,0.5038,0.0,0.4186,0.2697,0.2929
0.35,20,0.475,5,10.0,1.5,3.0,0.5038,0.0,0.4186,0.2697,0.2929
0.35,20,0.5,10,10.0,1.5,3.0,0.5038,0.0,0.4186,0.2697,0.2929
0.35,20,0.5,5,10.0,1.5,3.0,0.5038,0.0,0.4186,0.2697,0.2929
0.35,20,0.45,10,10.0,1.5,3.0,0.5023,0.0,0.4186,0.2697,0.2921
0.35,20,0.45,5,10.0,1.5,3.0,0.5023,0.0,0.4186,0.2697,0.2921
0.35,20,0.425,10,10.0,1.5,3.0,0.5023,0.0,0.4186,0.2697,0.292
0.35,20,0.425,5,10.0,1.5,3.0,0.5023,0.0,0.4186,0.2697,0.292
0.3,15,0.4,10,10.0,1.5,3.0,0.5918,0.0,0.5074,0.3027,0.2915
0.3,15,0.4,5,10.0,1.5,3.0,0.5918,0.0,0.5074,0.3027,0.2915
0.3,15,0.4,1,10.0,1.5,3.0,0.5918,0.0,0.5074,0.3027,0.2915
0.3,15,0.375,10,10.0,1.5,3.0,0.5908,0.0,0.5074,0.3027,0.291
0.3,15,0.375,5,10.0,1.5,3.0,0.5908,0.0,0.5074,0.3027,0.291
0.3,15,0.375,1,10.0,1.5,3.0,0.5908,0.0,0.5074,0.3027,0.291
0.25,15,0.3,10,10.0,1.5,3.0,0.5532,0.0,0.474,0.296,0.291
0.25,15,0.3,5,10.0,1.5,3.0,0.5532,0.0,0.474,0.296,0.291
0.25,15,0.3,1,10.0,1.5,3.0,0.5532,0.0,0.474,0.296,0.291
0.3,15,0.35,10,10.0,1.5,3.0,0.5905,0.0,0.5074,0.3027,0.2909
0.3,15,0.35,5,10.0,1.5,3.0,0.5905,0.0,0.5074,0.3027,0.2909
0.3,15,0.35,1,10.0,1.5,3.0,0.5905,0.0,0.5074,0.3027,0.2909
0.4,20,0.475,15,10.0,1.5,3.0,0.5003,0.0,0.4186,0.2727,0.2909
0.4,20,0.5,15,10.0,1.5,3.0,0.5003,0.0,0.4186,0.2727,0.2909
0.4,20,0.525,15,10.0,1.5,3.0,0.5003,0.0,0.4186,0.2727,0.2909
0.4,20,0.55,15,10.0,1.5,3.0,0.5003,0.0,0.4186,0.2727,0.2909
0.4,25,0.475,10,10.0,1.5,3.0,0.4269,0.0,0.3198,0.2001,0.2904
0.4,25,0.5,10,10.0,1.5,3.0,0.4269,0.0,0.3198,0.2001,0.2904
0.4,25,0.525,10,10.0,1.5,3.0,0.4269,0.0,0.3198,0.2001,0.2904
0.4,25,0.55,10,10.0,1.5,3.0,0.4269,0.0,0.3198,0.2001,0.2904
0.35,20,0.4,10,10.0,1.5,3.0,0.4991,0.0,0.4186,0.2697,0.2902
0.35,20,0.4,5,10.0,1.5,3.0,0.4991,0.0,0.4186,0.2697,0.2902
0.4,20,0.45,15,10.0,1.5,3.0,0.4988,0.0,0.4186,0.2727,0.29
0.35,20,0.475,15,10.0,1.5,3.0,0.4985,0.0,0.4186,0.2697,0.2898
0.35,20,0.5,15,10.0,1.5,3.0,0.4985,0.0,0.4186,0.2697,0.2898
0.4,25,0.45,10,10.0,1.5,3.0,0.4255,0.0,0.3198,0.2001,0.2894
0.25,15,0.325,10,10.0,1.5,3.0,0.5532,0.0,0.4772,0.296,0.2892
0.25,15,0.325,5,10.0,1.5,3.0,0.5532,0.0,0.4772,0.296,0.2892
0.25,15,0.325,1,10.0,1.5,3.0,0.5532,0.0,0.4772,0.296,0.2892
0.25,15,0.35,10,10.0,1.5,3.0,0.5532,0.0,0.4772,0.296,0.2892
0.25,15,0.35,5,10.0,1.5,3.0,0.5532,0.0,0.4772,0.296,0.2892
0.25,15,0.35,1,10.0,1.5,3.0,0.5532,0.0,0.4772,0.296,0.2892
0.25,15,0.375,10,10.0,1.5,3.0,0.5532,0.0,0.4772,0.296,0.2892
0.25,15,0.375,5,10.0,1.5,3.0,0.5532,0.0,0.4772,0.296,0.2892
0.25,15,0.375,1,10.0,1.5,3.0,0.5532,0.0,0.4772,0.296,0.2892
0.25,15,0.4,10,10.0,1.5,3.0,0.5532,0.0,0.4772,0.296,0.2892
0.25,15,0.4,5,10.0,1.5,3.0,0.5532,0.0,0.4772,0.296,0.2892
0.25,15,0.4,1,10.0,1.5,3.0,0.5532,0.0,0.4772,0.296,0.2892
0.35,20,0.425,15,10.0,1.5,3.0,0.497,0.0,0.4186,0.2697,0.289
0.35,20,0.45,15,10.0,1.5,3.0,0.497,0.0,0.4186,0.2697,0.289
0.25,25,0.3,10,10.0,1.5,3.0,0.3812,0.0,0.243,0.1771,0.2886
0.25,25,0.325,10,10.0,1.5,3.0,0.3812,0.0,0.243,0.1771,0.2886
0.25,25,0.35,10,10.0,1.5,3.0,0.3812,0.0,0.243,0.1771,0.2886
0.25,25,0.375,10,10.0,1.5,3.0,0.3812,0.0,0.243,0.1771,0.2886
0.25,25,0.4,10,10.0,1.5,3.0,0.3812,0.0,0.243,0.1771,0.2886
0.35,20,0.4,15,10.0,1.5,3.0,0.4937,0.0,0.4186,0.2697,0.2871
0.4,25,0.475,15,10.0,1.5,3.0,0.4216,0.0,0.3198,0.2001,0.2868
0.4,25,0.5,15,10.0,1.5,3.0,0.4216,0.0,0.3198,0.2001,0.2868
0.4,25,0.525,15,10.0,1.5,3.0,0.4216,0.0,0.3198,0.2001,0.2868
0.4,25,0.55,15,10.0,1.5,3.0,0.4216,0.0,0.3198,0.2001,0.2868
0.4,25,0.475,20,10.0,1.5,3.0,0.4209,0.0,0.3198,0.2001,0.2863
0.4,25,0.5,20,10.0,1.5,3.0,0.4209,0.0,0.3198,0.2001,0.2863
0.4,25,0.525,20,10.0,1.5,3.0,0.4209,0.0,0.3198,0.2001,0.2863
0.4,25,0.55,20,10.0,1.5,3.0,0.4209,0.0,0.3198,0.2001,0.2863
0.35,25,0.475,10,10.0,1.5,3.0,0.4207,0.0,0.3198,0.2001,0.2862
0.35,25,0.5,10,10.0,1.5,3.0,0.4207,0.0,0.3198,0.2001,0.2862
0.4,25,0.45,15,10.0,1.5,3.0,0.4201,0.0,0.3198,0.2001,0.2858
0.25,25,0.3,15,10.0,1.5,3.0,0.3771,0.0,0.243,0.1771,0.2855
0.25,25,0.325,15,10.0,1.5,3.0,0.3771,0.0,0.243,0.1771,0.2855
0.25,25,0.35,15,10.0,1.5,3.0,0.3771,0.0,0.243,0.1771,0.2855
0.25,25,0.375,15,10.0,1.5,3.0,0.3771,0.0,0.243,0.1771,0.2855
0.25,25,0.4,15,10.0,1.5,3.0,0.3771,0.0,0.243,0.1771,0.2855
0.4,25,0.45,20,10.0,1.5,3.0,0.4194,0.0,0.3198,0.2001,0.2853
0.35,25,0.45,10,10.0,1.5,3.0,0.4192,0.0,0.3198,0.2001,0.2852
0.25,25,0.3,20,10.0,1.5,3.0,0.3767,0.0,0.243,0.1771,0.2852
0.25,25,0.325,20,10.0,1.5,3.0,0.3767,0.0,0.243,0.1771,0.2852
0.25,25,0.35,20,10.0,1.5,3.0,0.3767,0.0,0.243,0.1771,0.2852
0.25,25,0.375,20,10.0,1.5,3.0,0.3767,0.0,0.243,0.1771,0.2852
0.25,25,0.4,20,10.0,1.5,3.0,0.3767,0.0,0.243,0.1771,0.2852
0.35,25,0.425,10,10.0,1.5,3.0,0.4192,0.0,0.3198,0.2001,0.2851
0.35,25,0.475,15,10.0,1.5,3.0,0.4166,0.0,0.3198,0.2001,0.2834
0.35,25,0.5,15,10.0,1.5,3.0,0.4166,0.0,0.3198,0.2001,0.2834
0.35,25,0.475,20,10.0,1.5,3.0,0.4162,0.0,0.3198,0.2001,0.2831
0.35,25,0.5,20,10.0,1.5,3.0,0.4162,0.0,0.3198,0.2001,0.2831
