clip_id,frame_idx,ts_offset,label,flow_magnitude,strip_diff_v1,strip_diff_v3
d011,192,3.200000,noise,0.005862,0.012702,0.074125
d011,204,3.400000,noise,0.001698,0.006099,0.059125
d011,216,3.600000,noise,4.895763,5.212550,48.996750
d011,228,3.800000,noise,0.588203,0.662198,0.238313
d011,240,4.000000,noise,1.299002,1.085131,0.812937
d011,252,4.200000,noise,1.790256,1.110837,0.608000
d011,264,4.400000,noise,1.475018,1.244758,0.793000
d011,276,4.600000,noise,2.599448,1.695060,0.835875
d011,288,4.800000,noise,0.350231,0.528125,0.598187
d011,300,5.000000,noise,0.014574,0.053881,0.178375
d011,312,5.200000,noise,0.025976,0.078881,0.279875
d011,324,5.400000,noise,0.005583,0.009627,0.024438
d011,336,5.600000,noise,0.030183,0.079536,0.429063
d011,348,5.800000,noise,0.018119,0.038256,0.241437
d011,360,6.000000,post_event,0.023968,0.076764,0.311125
d011,372,6.200000,post_event,0.011387,0.031149,0.186812
d011,384,6.400000,post_event,0.013722,0.029133,0.219312
d011,396,6.600000,post_event,0.021208,0.061240,0.369188
d011,408,6.800000,post_event,0.013621,0.017440,0.198813
d011,420,7.000000,post_event,0.028644,0.064869,0.403313
d011,432,7.200000,post_event,0.047607,0.048185,0.379812
d011,444,7.400000,post_event,0.006177,0.013710,0.014063
d011,456,7.600000,post_event,0.042178,0.100504,0.323437
d011,468,7.800000,post_event,0.056460,0.480292,1.564563
d011,480,8.000000,post_event,0.042796,0.076462,0.290750
d011,492,8.200000,post_event,0.028597,0.035484,0.184312
d011,504,8.400000,post_event,0.043451,0.105645,0.797125
d011,516,8.600000,real_delivery,0.030869,0.064869,0.281375
d011,528,8.800000,real_delivery,0.009260,0.024395,0.047938
d011,540,9.000000,real_delivery,0.050428,0.065020,0.367250
d011,552,9.200000,real_delivery,0.062384,0.072177,0.362625
d011,564,9.400000,real_delivery,0.012010,0.021522,0.098312
d011,576,9.600000,real_delivery,0.031045,0.041381,0.370437
d011,588,9.800000,real_delivery,0.014999,0.036946,0.171063
d011,600,10.000000,real_delivery,0.048414,0.109627,0.893563
d011,612,10.200000,real_delivery,0.048760,0.052369,0.259937
d011,624,10.400000,real_delivery,0.048763,0.065726,0.177250
d011,636,10.600000,real_delivery,0.078980,0.100504,0.349562
d011,648,10.800000,real_delivery,0.006536,0.017137,0.032938
d011,660,11.000000,real_delivery,0.060198,0.058317,0.244438
d011,672,11.200000,real_delivery,0.034594,0.065121,0.201375
d011,684,11.400000,real_delivery,0.075356,0.096421,0.294938
d011,696,11.600000,post_event,0.048231,0.072984,0.232625
d011,708,11.800000,post_event,0.058239,0.065877,0.159438
d011,720,12.000000,post_event,0.171437,0.493952,1.509500
d011,732,12.200000,post_event,0.006559,0.019960,0.039125
d011,744,12.400000,post_event,0.298940,0.126361,0.243062
d011,756,12.600000,post_event,0.221513,0.085736,0.141375
d011,768,12.800000,post_event,0.526075,0.208367,0.247250
d011,780,13.000000,post_event,0.679133,0.217893,0.181250
d011,792,13.200000,post_event,0.416367,0.155595,0.131375
d011,804,13.400000,post_event,0.943032,0.243498,0.382312
d011,816,13.600000,post_event,0.007714,0.008165,0.019187
d011,828,13.800000,post_event,1.074126,0.265121,0.452000
d011,840,14.000000,post_event,0.590014,0.180141,0.214250
d011,852,14.200000,noise,1.167437,0.217994,0.294125
d011,864,14.400000,noise,1.240239,0.234677,0.395625
d011,876,14.600000,noise,0.685988,0.162802,0.199937
d011,888,14.800000,noise,1.313942,0.227671,0.327688
d011,900,15.000000,noise,0.004397,0.008972,0.000625
d011,912,15.200000,noise,1.397916,0.288256,0.438000
d011,924,15.400000,noise,0.765027,0.289315,0.730875
d011,936,15.600000,noise,2.092254,0.182611,0.236687
d011,948,15.800000,noise,0.820512,0.140020,0.244375
d011,960,16.000000,noise,0.816034,0.098387,0.147250
d011,972,16.200000,noise,1.545562,0.538256,1.559750
d011,984,16.400000,noise,0.009351,0.011694,0.012375
d011,996,16.600000,noise,1.569267,0.135937,0.207687
d011,1008,16.800000,noise,0.852621,0.075806,0.127750
d011,1020,17.000000,noise,1.621212,0.096825,0.253000
d011,1032,17.200000,noise,1.638726,0.092389,0.190062
d011,1044,17.400000,noise,0.907083,0.084829,0.143063
d011,1056,17.600000,noise,1.720284,0.091935,0.217562
d011,1068,17.800000,noise,0.956376,0.079435,0.145563
d011,1080,18.000000,noise,0.966729,0.032762,0.182938
d011,1092,18.200000,noise,0.992594,0.048538,0.285625
d011,1104,18.400000,noise,2.639040,0.031452,0.347750
d011,1116,18.600000,noise,1.033071,0.041431,0.218625
d011,1128,18.800000,noise,1.030963,0.014063,0.203250
d011,1140,19.000000,noise,1.927678,0.113558,0.306812
d011,1152,19.200000,noise,0.005926,0.003579,0.012812
d011,1164,19.400000,noise,1.921212,0.021724,0.249625
d011,1176,19.600000,noise,2.668478,0.032308,0.133563
d011,1188,19.800000,noise,0.988461,0.013407,0.072250
d012,12,0.200000,noise,0.332075,2.360030,5.083563
d012,24,0.400000,noise,0.009379,0.031048,0.119688
d012,36,0.600000,noise,0.226384,1.632712,3.374437
d012,48,0.800000,noise,0.127838,0.868599,1.888937
d012,60,1.000000,noise,0.201738,1.154587,2.780000
d012,72,1.200000,noise,0.007540,0.031956,0.087313
d012,84,1.400000,noise,0.279739,1.701915,4.101687
d012,96,1.600000,noise,0.288900,2.038054,4.294500
d012,108,1.800000,noise,0.012644,0.026815,0.152312
d012,120,2.000000,noise,0.092808,0.570565,1.299187
d012,132,2.200000,noise,0.048220,0.268700,0.663062
d012,144,2.400000,noise,0.084781,0.476613,0.970313
d012,156,2.600000,noise,0.150444,1.070867,2.255313
d012,168,2.800000,noise,0.140761,1.096169,2.016313
d012,180,3.000000,noise,0.275195,1.981149,4.149563
d012,192,3.200000,noise,0.002797,0.013004,0.022062
d012,204,3.400000,noise,3.814105,8.580998,20.092375
d012,216,3.600000,noise,5.163595,7.087702,18.575187
d012,228,3.800000,noise,0.009342,0.032359,0.062187
d012,240,4.000000,noise,3.574270,2.614315,13.681000
d012,252,4.200000,noise,3.356536,3.012248,15.548937
d012,264,4.400000,noise,5.365861,11.064516,22.951563
d012,276,4.600000,noise,4.829198,11.254990,21.639625
d012,288,4.800000,noise,4.788284,6.205998,14.724875
d012,300,5.000000,noise,7.209852,8.606401,19.564625
d012,312,5.200000,noise,0.001507,0.002016,0.006375
d012,324,5.400000,noise,8.162099,20.517440,46.664687
d012,336,5.600000,noise,7.648958,37.723236,62.936375
d012,348,5.800000,noise,0.001751,0.003579,0.009437
d012,360,6.000000,post_event,0.349978,0.233216,0.658125
d012,372,6.200000,post_event,2.076156,0.857359,1.095750
d012,384,6.400000,post_event,1.018149,0.562097,0.595437
d012,396,6.600000,post_event,0.886920,0.458720,0.436000
d012,408,6.800000,post_event,0.319541,0.138407,0.208313
d012,420,7.000000,post_event,0.400645,0.134375,0.457688
d012,432,7.200000,post_event,0.652367,0.428780,0.867375
d012,444,7.400000,post_event,0.469968,0.599546,1.266875
d012,456,7.600000,post_event,0.804346,0.579990,0.422438
d012,468,7.800000,post_event,0.007417,0.050000,0.063375
d012,480,8.000000,post_event,0.818023,0.541885,0.519563
d012,492,8.200000,post_event,0.280612,0.194153,0.477125
d012,504,8.400000,post_event,0.008997,0.039466,0.069312
d012,516,8.600000,real_delivery,0.232630,0.214113,0.463687
d012,528,8.800000,real_delivery,0.105836,0.168296,0.268250
d012,540,9.000000,real_delivery,0.246256,0.323387,0.501812
d012,552,9.200000,real_delivery,0.308749,0.290373,0.430000
d012,564,9.400000,real_delivery,0.145747,0.105796,0.215562
d012,576,9.600000,real_delivery,0.729279,1.004536,1.964000
d012,588,9.800000,real_delivery,0.002022,0.012702,0.005500
d012,600,10.000000,real_delivery,1.812633,2.233367,0.738500
d012,612,10.200000,real_delivery,0.957754,1.770565,1.003375
d012,624,10.400000,real_delivery,0.008740,0.056048,0.052562
d012,636,10.600000,real_delivery,0.323395,0.233821,0.379188
d012,648,10.800000,real_delivery,0.125395,0.090171,0.258688
d012,660,11.000000,real_delivery,0.225650,0.252571,0.487000
d012,672,11.200000,real_delivery,0.005076,0.024395,0.033313
d012,684,11.400000,real_delivery,0.191657,0.216028,0.532438
d012,696,11.600000,post_event,0.279859,0.238810,0.595938
d012,708,11.800000,post_event,0.007211,0.029234,0.041813
d012,720,12.000000,post_event,0.472820,0.392238,1.124562
d012,732,12.200000,post_event,0.167376,0.158871,0.196000
d012,744,12.400000,post_event,0.267592,0.307863,0.359000
d012,756,12.600000,post_event,0.326269,0.325302,0.389188
d012,768,12.800000,post_event,0.172756,0.117490,0.204563
d012,780,13.000000,post_event,0.425980,0.453679,0.493500
d012,792,13.200000,post_event,0.005117,0.030645,0.031938
d012,804,13.400000,post_event,0.269394,0.375454,0.386813
d012,816,13.600000,post_event,0.330383,0.369002,0.287313
d012,828,13.800000,post_event,0.056963,0.458165,1.459563
d012,840,14.000000,post_event,0.527874,0.785030,15.886812
d012,852,14.200000,noise,0.436484,1.085433,17.119688
d012,864,14.400000,noise,0.907518,0.989667,21.322875
d012,876,14.600000,noise,1.087584,0.672429,19.176250
d012,888,14.800000,noise,1.216538,0.851159,20.189375
d012,900,15.000000,noise,1.551148,1.514113,24.281688
d012,912,15.200000,noise,0.007234,0.037450,0.033125
d012,924,15.400000,noise,2.355980,1.029940,23.438437
d012,936,15.600000,noise,1.207626,1.013004,15.924437
d012,948,15.800000,noise,1.857062,1.871825,17.221812
d012,960,16.000000,noise,1.921948,1.996321,13.609562
d012,972,16.200000,noise,0.398617,1.006804,0.584125
d012,984,16.400000,noise,0.396879,2.126915,0.823187
d012,996,16.600000,noise,0.010644,0.025554,0.080500
d012,1008,16.800000,noise,1.001482,1.827218,0.874625
d012,1020,17.000000,noise,0.741347,0.489819,0.472062
d012,1032,17.200000,noise,0.010154,0.045968,0.055875
d012,1044,17.400000,noise,1.734396,0.442440,0.401000
d012,1056,17.600000,noise,0.437047,0.421371,0.224188
d012,1068,17.800000,noise,0.774513,0.978075,0.642938
d012,1080,18.000000,noise,1.247879,1.179889,1.915750
d012,1092,18.200000,noise,0.582994,0.326361,0.371563
d012,1104,18.400000,noise,1.011595,0.608871,0.457250
d012,1116,18.600000,noise,0.012721,0.024496,0.033125
d012,1128,18.800000,noise,0.507430,0.486089,0.265562
d012,1140,19.000000,noise,0.453190,0.385484,0.277250
d012,1152,19.200000,noise,1.043098,0.832308,0.447500
d012,1164,19.400000,noise,1.050019,0.780393,0.479875
d012,1176,19.600000,noise,0.594804,0.372681,0.282875
d012,1188,19.800000,noise,1.022524,0.866583,0.255375
d013,12,0.200000,noise,1.093903,0.935131,3.726688
d013,24,0.400000,noise,0.626525,0.609577,2.243688
d013,36,0.600000,noise,1.145200,1.063659,3.521688
d013,48,0.800000,noise,0.013280,0.026462,0.065562
d013,60,1.000000,noise,1.000879,1.218750,4.143688
d013,72,1.200000,noise,1.690108,1.755746,8.098937
d013,84,1.400000,noise,0.005708,0.007611,0.062312
d013,96,1.600000,noise,2.476997,6.926260,16.181625
d013,108,1.800000,noise,4.773594,6.547329,16.655000
d013,120,2.000000,noise,4.542542,5.907560,16.472687
d013,132,2.200000,noise,5.264167,3.299950,17.394437
d013,144,2.400000,noise,3.779779,2.722026,15.620375
d013,156,2.600000,noise,5.001016,5.757762,21.770000
d013,168,2.800000,noise,0.004175,0.006502,0.029375
d013,180,3.000000,noise,5.319088,6.589718,15.941375
d013,192,3.200000,noise,6.951511,10.426411,39.824688
d013,204,3.400000,noise,0.006044,0.012853,0.011687
d013,216,3.600000,noise,8.240721,23.555040,48.941563
d013,228,3.800000,noise,4.515180,29.985333,50.908062
d013,240,4.000000,noise,0.473285,11.333720,16.781375
d013,252,4.200000,noise,0.013965,0.020262,0.136063
d013,264,4.400000,noise,0.029158,0.037752,0.237063
d013,276,4.600000,noise,0.046501,0.085383,0.513813
d013,288,4.800000,noise,0.012635,0.035282,0.113500
d013,300,5.000000,noise,0.041512,0.042540,0.373250
d013,312,5.200000,noise,0.024189,0.035534,0.234875
d013,324,5.400000,noise,0.037651,0.039768,0.826688
d013,336,5.600000,noise,0.015947,0.032460,0.192250
d013,348,5.800000,noise,0.031738,0.047026,0.447625
d013,360,6.000000,post_event,0.035599,0.070363,0.533937
d013,372,6.200000,post_event,0.011345,0.031956,0.169937
d013,384,6.400000,post_event,0.032157,0.025857,0.363687
d013,396,6.600000,post_event,0.022816,0.030796,0.333562
d013,408,6.800000,post_event,0.027578,0.042994,0.350875
d013,420,7.000000,post_event,0.021228,0.024647,0.276750
d013,432,7.200000,post_event,0.019992,0.038558,0.394562
d013,444,7.400000,post_event,0.021053,0.024899,0.340562
d013,456,7.600000,post_event,0.008827,0.021673,0.042313
d013,468,7.800000,post_event,0.030513,0.053075,0.388125
d013,480,8.000000,post_event,0.070950,0.453327,1.711188
d013,492,8.200000,post_event,0.016259,0.022329,0.137063
d013,504,8.400000,post_event,0.014175,0.006048,0.247500
d013,516,8.600000,real_delivery,0.019114,0.014768,0.128188
d013,528,8.800000,real_delivery,0.031170,0.019254,0.291125
d013,540,9.000000,real_delivery,0.005618,0.001159,0.006625
d013,552,9.200000,real_delivery,0.048681,0.036996,0.345750
d013,564,9.400000,real_delivery,0.050555,0.043347,0.424938
d013,576,9.600000,real_delivery,0.048360,0.025756,0.196875
d013,588,9.800000,real_delivery,0.053892,0.025202,0.292687
d013,600,10.000000,real_delivery,0.033554,0.032560,0.164813
d013,612,10.200000,real_delivery,0.077643,0.051764,0.463313
d013,624,10.400000,real_delivery,0.011025,0.000000,0.017750
d013,636,10.600000,real_delivery,0.064868,0.048286,0.355563
d013,648,10.800000,real_delivery,0.111202,0.260937,1.059438
d013,660,11.000000,real_delivery,0.019788,0.050454,0.090625
d013,672,11.200000,real_delivery,0.067820,0.058115,0.272688
d013,684,11.400000,real_delivery,0.047943,0.068952,0.216312
d013,696,11.600000,post_event,0.060348,0.046270,0.394625
d013,708,11.800000,post_event,0.015257,0.025353,0.029937
d013,720,12.000000,post_event,0.086322,0.053629,0.519062
d013,732,12.200000,post_event,0.101088,0.498387,2.168063
d013,744,12.400000,post_event,0.021117,0.027470,0.043250
d013,756,12.600000,post_event,0.061285,0.039617,0.218625
d013,768,12.800000,post_event,0.038307,0.024597,0.131938
d013,780,13.000000,post_event,0.077590,0.047581,0.350187
d013,792,13.200000,post_event,0.018075,0.016583,0.093750
d013,804,13.400000,post_event,0.077733,0.062298,0.340562
d013,816,13.600000,post_event,0.088680,0.061341,0.249062
d013,828,13.800000,post_event,0.013483,0.014567,0.021313
d013,840,14.000000,post_event,0.073756,0.068347,0.285187
d013,852,14.200000,noise,0.051515,0.047329,0.237937
d013,864,14.400000,noise,0.066955,0.040675,0.214750
d013,876,14.600000,noise,0.082803,0.058367,0.214500
d013,888,14.800000,noise,0.062340,0.047429,0.140000
d013,900,15.000000,noise,0.085724,0.081754,0.216750
d013,912,15.200000,noise,0.014816,0.008367,0.023000
d013,924,15.400000,noise,0.088225,0.074546,0.194062
d013,936,15.600000,noise,0.053077,0.047933,0.156250
d013,948,15.800000,noise,0.064338,0.062248,0.161062
d013,960,16.000000,noise,0.046832,0.040272,0.153875
d013,972,16.200000,noise,0.048611,0.041482,0.149875
d013,984,16.400000,noise,0.130388,0.444254,1.411437
d013,996,16.600000,noise,0.009698,0.006452,0.017937
d013,1008,16.800000,noise,0.097348,0.070716,0.242500
d013,1020,17.000000,noise,0.037805,0.044405,0.168313
d013,1032,17.200000,noise,0.102344,0.063357,0.296500
d013,1044,17.400000,noise,0.071988,0.061996,0.234063
d013,1056,17.600000,noise,0.090391,0.192742,0.749375
d013,1068,17.800000,noise,0.101044,0.111492,0.309125
d013,1080,18.000000,noise,0.014334,0.038256,0.079687
d013,1092,18.200000,noise,0.082901,0.074546,0.154500
d013,1104,18.400000,noise,0.068282,0.063155,0.211312
d013,1116,18.600000,noise,0.098485,0.076915,0.223500
d013,1128,18.800000,noise,0.116440,0.092591,0.203750
d013,1140,19.000000,noise,0.049149,0.051613,0.126688
d013,1152,19.200000,noise,0.114767,0.119002,0.273438
d013,1164,19.400000,noise,0.010505,0.003679,0.022500
d013,1176,19.600000,noise,0.061207,0.064113,0.105500
d013,1188,19.800000,noise,0.757917,0.407560,0.354812
d014,12,0.200000,noise,3.245562,0.679133,0.850250
d014,24,0.400000,noise,2.132202,0.523337,0.637625
d014,36,0.600000,noise,2.430669,0.562550,0.635188
d014,48,0.800000,noise,2.325883,0.605998,0.654500
d014,60,1.000000,noise,3.428486,1.706351,4.342562
d014,72,1.200000,noise,1.899542,0.811542,0.645625
d014,84,1.400000,noise,3.448361,1.256653,0.912500
d014,96,1.600000,noise,2.966076,0.928931,0.605187
d014,108,1.800000,noise,1.438846,0.344355,0.476125
d014,120,2.000000,noise,1.495539,0.335030,0.816375
d014,132,2.200000,noise,1.547860,0.358115,0.627062
d014,144,2.400000,noise,3.299497,0.696119,1.094937
d014,156,2.600000,noise,2.958747,1.661744,0.871687
d014,168,2.800000,noise,1.844457,0.570817,0.431500
d014,180,3.000000,noise,3.882000,0.963609,0.736375
d014,192,3.200000,noise,1.833012,0.527117,0.481875
d014,204,3.400000,noise,1.705860,0.479183,0.503687
d014,216,3.600000,noise,1.676618,0.607157,0.550000
d014,228,3.800000,noise,4.126824,5.207006,5.807938
d014,240,4.000000,noise,3.864830,0.009073,0.101125
d014,252,4.200000,noise,1.851741,0.012752,0.181562
d014,264,4.400000,noise,3.669763,0.009778,0.286187
d014,276,4.600000,noise,1.835918,0.005544,0.155188
d014,288,4.800000,noise,1.865102,0.006804,0.089813
d014,300,5.000000,noise,1.878599,0.004183,0.158438
d014,312,5.200000,noise,3.448801,0.018448,0.250625
d014,324,5.400000,noise,3.688617,0.016935,0.299687
d014,336,5.600000,noise,1.962425,0.008266,0.248500
d014,348,5.800000,noise,3.743340,0.009627,0.203875
d014,360,6.000000,post_event,1.948804,0.013810,0.151562
d014,372,6.200000,post_event,1.913670,0.014012,0.240000
d014,384,6.400000,post_event,2.029857,0.012198,0.290250
d014,396,6.600000,post_event,4.625256,0.010585,0.386313
d014,408,6.800000,post_event,1.749129,0.006552,0.213312
d014,420,7.000000,post_event,1.764011,0.004637,0.237125
d014,432,7.200000,post_event,3.542567,0.041633,0.781125
d014,444,7.400000,post_event,1.844626,0.008619,0.192625
d014,456,7.600000,post_event,1.891266,0.107813,0.332625
d014,468,7.800000,post_event,1.809302,0.039113,0.179125
d014,480,8.000000,post_event,4.163094,0.724798,3.023312
d014,492,8.200000,post_event,1.654805,0.011341,0.090563
d014,504,8.400000,post_event,1.592154,0.001865,0.079875
d014,516,8.600000,real_delivery,3.071575,0.013861,0.285375
d014,528,8.800000,real_delivery,1.687225,0.001512,0.116437
d014,540,9.000000,real_delivery,1.712606,0.004385,0.167250
d014,552,9.200000,real_delivery,4.198852,0.018498,0.456000
d014,564,9.400000,real_delivery,1.606228,0.004738,0.220875
d014,576,9.600000,real_delivery,1.618156,0.005343,0.195188
d014,588,9.800000,real_delivery,1.630139,0.002621,0.180750
d014,600,10.000000,real_delivery,3.106524,0.000605,0.269188
d014,612,10.200000,real_delivery,1.607041,0.001613,0.165875
d014,624,10.400000,real_delivery,1.707508,0.002268,0.219875
d014,636,10.600000,real_delivery,1.599456,0.016331,0.335375
d014,648,10.800000,real_delivery,4.073701,0.013155,0.442000
d014,660,11.000000,real_delivery,1.571659,0.006754,0.225250
d014,672,11.200000,real_delivery,1.608611,0.002319,0.251937
d014,684,11.400000,real_delivery,3.045294,0.008821,0.270000
d014,696,11.600000,post_event,1.624136,0.005595,0.256125
d014,708,11.800000,post_event,3.026945,0.009123,0.264188
d014,720,12.000000,post_event,3.028896,0.409929,1.564938
d014,732,12.200000,post_event,1.547402,0.002319,0.044250
d014,744,12.400000,post_event,1.558602,0.006300,0.113062
d014,756,12.600000,post_event,1.557346,0.000000,0.089500
d014,768,12.800000,post_event,2.993145,0.016935,0.334250
d014,780,13.000000,post_event,1.584304,0.004183,0.119938
d014,792,13.200000,post_event,2.947271,0.008468,0.229875
d014,804,13.400000,post_event,2.880717,0.008720,0.232937
d014,816,13.600000,post_event,1.577482,0.005847,0.124750
d014,828,13.800000,post_event,1.509825,0.013256,0.311812
d014,840,14.000000,post_event,3.953973,0.072077,1.097750
d014,852,14.200000,noise,4.413723,0.174496,2.001187
d014,864,14.400000,noise,3.844690,5.855494,3.777938
d014,876,14.600000,noise,3.677778,2.914516,0.962125
d014,888,14.800000,noise,2.872048,3.421472,1.067375
d014,900,15.000000,noise,3.080135,1.643548,0.650438
d014,912,15.200000,noise,2.982768,2.740575,1.014625
d014,924,15.400000,noise,2.358299,1.217036,0.568813
d014,936,15.600000,noise,2.489935,1.703327,0.653438
d014,948,15.800000,noise,4.387510,2.541885,1.036563
d014,960,16.000000,noise,1.287954,0.761895,0.648000
d014,972,16.200000,noise,2.083925,1.465272,1.957750
d014,984,16.400000,noise,3.325944,1.166835,0.440500
d014,996,16.600000,noise,3.393863,1.196069,0.767687
d014,1008,16.800000,noise,3.602842,0.347530,0.663188
d014,1020,17.000000,noise,2.278107,0.747631,0.716250
d014,1032,17.200000,noise,3.159370,0.881502,0.731688
d014,1044,17.400000,noise,3.007555,0.428276,0.680375
d014,1056,17.600000,noise,2.015528,0.528478,0.620188
d014,1068,17.800000,noise,2.372665,0.658317,0.571187
d014,1080,18.000000,noise,3.565028,0.938911,0.714375
d014,1092,18.200000,noise,2.929303,0.972681,0.611875
d014,1104,18.400000,noise,3.151859,0.809829,0.573812
d014,1116,18.600000,noise,3.700580,0.877016,0.810187
d014,1128,18.800000,noise,1.713709,0.287198,0.541125
d014,1140,19.000000,noise,1.173352,0.349093,0.537438
d014,1152,19.200000,noise,1.279605,0.357107,0.524500
d014,1164,19.400000,noise,3.223689,1.145565,0.859500
d014,1176,19.600000,noise,2.549461,1.414264,0.508437
d014,1188,19.800000,noise,2.805304,1.279990,0.406687
d015,12,0.200000,noise,0.670363,0.045413,0.056625
d015,24,0.400000,noise,1.246246,0.070312,0.207937
d015,36,0.600000,noise,0.551267,0.016734,0.033875
d015,48,0.800000,noise,0.697215,0.017692,0.047688
d015,60,1.000000,noise,2.769045,0.008317,0.011562
d015,72,1.200000,noise,1.402188,0.003175,0.030500
d015,84,1.400000,noise,1.486151,0.000000,0.016000
d015,96,1.600000,noise,1.562793,0.001109,0.004750
d015,108,1.800000,noise,1.848720,0.005192,0.010563
d015,120,2.000000,noise,0.830069,0.003579,0.000812
d015,132,2.200000,noise,2.647571,0.002319,0.006313
d015,144,2.400000,noise,2.597869,0.000353,0.005250
d015,156,2.600000,noise,3.256903,0.000000,0.003187
d015,168,2.800000,noise,2.380873,0.000000,0.004063
d015,180,3.000000,noise,1.764313,0.000554,0.008188
d015,192,3.200000,noise,3.888680,0.000252,0.005188
d015,204,3.400000,noise,4.457542,0.000756,0.009562
d015,216,3.600000,noise,2.628952,0.005242,0.022875
d015,228,3.800000,noise,4.370890,0.000000,0.012000
d015,240,4.000000,noise,4.382941,0.000000,0.018875
d015,252,4.200000,noise,4.397068,0.465474,1.444937
d015,264,4.400000,noise,4.238686,0.003730,0.001500
d015,276,4.600000,noise,4.324398,0.000907,0.003375
d015,288,4.800000,noise,8.412110,0.000302,1.916500
d015,300,5.000000,noise,2.590943,0.062601,11.661875
d015,312,5.200000,noise,1.188411,0.023438,27.588687
d015,324,5.400000,noise,0.664738,0.000202,17.383437
d015,336,5.600000,noise,0.695453,0.069456,16.094062
d015,348,5.800000,noise,0.689174,0.185030,11.012313
d015,360,6.000000,post_event,0.866120,11.598740,3.988625
d015,372,6.200000,post_event,2.792768,11.463609,5.036062
d015,384,6.400000,post_event,0.919341,2.779335,4.194438
d015,396,6.600000,post_event,0.985424,2.647026,5.638187
d015,408,6.800000,post_event,1.017217,1.832863,3.867812
d015,420,7.000000,post_event,0.511334,1.564970,3.349563
d015,432,7.200000,post_event,0.408253,1.377873,2.609875
d015,444,7.400000,post_event,0.492617,2.568347,4.245625
d015,456,7.600000,post_event,0.278814,1.556250,4.255813
d015,468,7.800000,post_event,0.203785,0.715323,1.059250
d015,480,8.000000,post_event,0.288746,1.327823,2.004875
d015,492,8.200000,post_event,0.415258,1.661593,2.395625
d015,504,8.400000,post_event,0.561715,3.732611,2.836688
d015,516,8.600000,real_delivery,0.527727,5.392641,4.315188
d015,528,8.800000,real_delivery,0.727685,7.246270,16.705125
d015,540,9.000000,real_delivery,1.375626,5.417187,14.196312
d015,552,9.200000,real_delivery,1.937021,5.767742,14.921125
d015,564,9.400000,real_delivery,1.666670,10.861492,17.997375
d015,576,9.600000,real_delivery,3.430101,8.961593,16.663812
d015,588,9.800000,real_delivery,3.604164,5.131905,19.583875
d015,600,10.000000,real_delivery,2.645221,8.533115,21.006563
d015,612,10.200000,real_delivery,3.710339,5.602016,16.447312
d015,624,10.400000,real_delivery,3.826741,6.219456,17.656375
d015,636,10.600000,real_delivery,4.265161,12.917540,15.178937
d015,648,10.800000,real_delivery,4.551757,8.370060,34.345188
d015,660,11.000000,real_delivery,4.937008,5.975706,14.179187
d015,672,11.200000,real_delivery,5.192603,5.447228,14.129000
d015,684,11.400000,real_delivery,4.846176,17.794204,20.755063
d015,696,11.600000,post_event,6.593391,10.384929,24.876125
d015,708,11.800000,post_event,7.402634,12.575000,26.842688
d015,720,12.000000,post_event,7.617890,13.374899,25.102438
d015,732,12.200000,post_event,7.192083,6.921421,37.575063
d015,744,12.400000,post_event,6.844408,2.497177,11.270563
d015,756,12.600000,post_event,7.746922,2.936290,13.150063
d015,768,12.800000,post_event,7.668787,6.569808,8.533437
d015,780,13.000000,post_event,4.440382,3.599446,6.722437
d015,792,13.200000,post_event,3.925929,2.409022,7.252187
d015,804,13.400000,post_event,3.234139,2.224042,6.390125
d015,816,13.600000,post_event,4.690681,2.407107,7.031875
d015,828,13.800000,post_event,2.568336,0.463609,2.135063
d015,840,14.000000,post_event,5.243238,1.831200,6.171875
d015,852,14.200000,noise,5.950975,2.428125,6.566000
d015,864,14.400000,noise,3.344626,1.717792,4.996750
d015,876,14.600000,noise,3.506890,1.742994,5.276937
d015,888,14.800000,noise,3.515819,2.084073,5.258625
d015,900,15.000000,noise,5.942985,2.691784,6.904937
d015,912,15.200000,noise,5.541069,3.019758,5.047250
d015,924,15.400000,noise,2.854913,1.988206,3.780625
d015,936,15.600000,noise,4.740334,2.395212,5.471125
d015,948,15.800000,noise,1.938504,0.948236,3.647375
d015,960,16.000000,noise,1.796971,1.047933,3.366687
d015,972,16.200000,noise,3.396570,1.899698,6.131062
d015,984,16.400000,noise,1.256400,0.619657,1.297438
d015,996,16.600000,noise,1.248999,0.590121,1.902500
d015,1008,16.800000,noise,1.241615,0.434577,1.699062
d015,1020,17.000000,noise,2.355392,1.966583,3.069500
d015,1032,17.200000,noise,1.211422,1.356048,1.965125
d015,1044,17.400000,noise,3.457565,2.794304,5.050813
d015,1056,17.600000,noise,4.631642,2.027067,6.917000
d015,1068,17.800000,noise,2.938180,1.257258,5.835375
d015,1080,18.000000,noise,3.683037,1.420917,7.001500
d015,1092,18.200000,noise,4.972732,1.808518,9.398938
d015,1104,18.400000,noise,7.028399,5.151159,24.441813
d015,1116,18.600000,noise,8.998491,5.111240,35.753625
d015,1128,18.800000,noise,5.021593,12.627016,39.077125
d015,1140,19.000000,noise,4.426661,16.204234,33.384813
d015,1152,19.200000,noise,3.989524,9.726966,23.805375
d015,1164,19.400000,noise,4.160260,9.716784,28.391875
d015,1176,19.600000,noise,3.600097,9.810131,26.249188
d015,1188,19.800000,noise,3.967668,14.466028,31.041438
d016,12,0.200000,noise,1.422163,0.352722,0.178563
d016,24,0.400000,noise,2.184126,0.476764,0.507062
