clip_id,label,ts_s,flow_magnitude,strip_diff_v1,strip_diff_v3
20260421_195050__d049,real_delivery,10.358950,3.544389,0.009309,0.491430
20260421_195050__d049,real_delivery,10.419176,2.174140,0.013943,0.386574
20260421_195050__d049,real_delivery,10.479403,2.078210,0.014386,0.378251
20260421_195050__d049,real_delivery,10.539629,3.089221,0.015152,0.538268
20260421_195050__d049,real_delivery,10.599855,1.975082,0.014184,1.206954
20260421_195050__d049,real_delivery,10.660082,3.280800,0.016965,1.640957
20260421_195050__d049,real_delivery,10.720308,2.229466,0.012855,1.805162
20260421_195050__d049,real_delivery,10.780535,3.421989,0.014144,2.885244
20260421_195050__d049,real_delivery,10.840761,2.238180,0.018496,1.336978
20260421_195050__d049,real_delivery,10.900988,3.370494,0.028167,1.440997
20260421_195050__d049,real_delivery,10.961214,2.281206,0.017730,0.734781
20260421_195050__d049,real_delivery,11.021441,3.168319,0.014910,0.717839
20260421_195050__d049,real_delivery,11.081667,1.973402,0.011404,0.397163
20260421_195050__d049,real_delivery,11.141894,1.891675,0.010920,0.373867
20260421_195050__d049,real_delivery,11.202120,3.096951,0.004795,0.548857
20260421_195050__d049,real_delivery,11.262346,2.252203,0.004916,0.442277
20260421_195050__d049,real_delivery,11.322573,4.149984,0.324629,5.495223
20260421_195050__d049,real_delivery,11.382799,0.291402,0.005964,0.175827
20260421_195050__d049,real_delivery,11.443026,0.525677,0.022485,0.592642
20260421_195050__d049,real_delivery,11.503252,0.285603,0.009067,0.380171
20260421_195050__d049,real_delivery,11.563479,0.557591,0.015635,0.595646
20260421_195050__d049,real_delivery,11.623705,0.298358,0.019342,0.461239
20260421_195050__d049,real_delivery,11.683932,0.510697,0.026394,0.794720
20260421_195050__d049,real_delivery,11.744158,0.242675,0.014184,0.373670
20260421_195050__d049,real_delivery,11.804384,0.477565,0.024420,0.592543
20260421_195050__d049,real_delivery,11.864611,0.313813,0.019423,0.420755
20260421_195050__d049,real_delivery,11.924837,0.699090,0.045656,0.975276
20260421_195050__d049,real_delivery,11.985064,0.482662,0.039047,0.668686
20260421_195050__d049,real_delivery,12.045290,0.830144,0.057100,1.289253
20260421_195050__d049,real_delivery,12.105517,0.493165,0.063830,1.563781
20260421_195050__d049,real_delivery,12.165743,1.030109,0.200314,2.574567
20260421_195050__d049,real_delivery,12.225970,0.004340,0.000967,0.042208
20260421_195050__d049,real_delivery,12.286196,1.394915,0.154940,1.569346
20260421_195050__d049,real_delivery,12.346423,1.415203,0.059478,0.719070
20260421_195050__d049,real_delivery,12.406649,0.954419,0.013902,0.360520
20260421_195050__d049,real_delivery,12.466875,1.634279,0.029537,0.513052
20260421_195050__d049,real_delivery,12.527102,1.048241,0.011444,0.313781
20260421_195050__d049,real_delivery,12.587328,1.732742,0.048034,0.837421
20260421_195050__d049,real_delivery,12.647555,1.062787,0.032278,0.471976
20260421_195050__d049,real_delivery,12.707781,1.061509,0.022042,0.395242
20260421_195050__d049,real_delivery,12.768008,1.951336,0.046260,0.677108
20260421_195050__d049,real_delivery,12.828234,2.070357,0.039047,0.606284
20260421_195050__d049,real_delivery,12.888461,2.188568,0.060848,0.723503
20260421_195050__d049,real_delivery,12.948687,1.153206,0.013177,0.232762
20260421_195050__d049,real_delivery,13.008914,2.126554,0.007253,0.270489
20260421_195050__d049,real_delivery,13.069140,1.214694,0.008503,0.253546
20260421_195050__d049,real_delivery,13.129366,2.191267,0.034897,0.528714
20260421_195050__d049,real_delivery,13.189593,1.259557,0.009470,0.233599
20260421_195050__d049,real_delivery,13.249819,2.140773,0.016481,0.309052
20260421_195050__d049,real_delivery,13.310046,1.232807,0.012693,0.343873
20260421_195050__d049,real_delivery,13.370272,2.171315,0.005561,0.193312
20260421_195050__d049,real_delivery,13.430499,1.264915,0.004271,0.182920
20260421_195050__d049,real_delivery,13.490725,1.231700,0.001813,0.111899
20260421_195050__d049,real_delivery,13.550952,1.281363,0.002982,0.127216
20260421_195050__d049,real_delivery,13.611178,3.213212,0.015716,0.383767
20260421_195050__d049,real_delivery,13.671404,1.372098,0.009026,0.228871
20260421_195050__d049,real_delivery,13.731631,2.514515,0.004392,0.165091
20260421_195050__d049,real_delivery,13.791857,1.430335,0.024299,0.275857
20260421_195050__d049,real_delivery,13.852084,2.717928,0.007455,0.217149
20260421_195050__d049,real_delivery,13.912310,1.512299,0.008422,0.214638
20260421_195050__d049,real_delivery,13.972537,2.909833,0.007576,0.228034
20260421_195050__d049,real_delivery,14.032763,1.459374,0.016965,0.676024
20260421_195050__d049,real_delivery,14.092990,1.410309,0.001289,0.110422
20260421_195050__d049,real_delivery,14.153216,1.561236,0.000484,0.065997
20260421_195050__d049,real_delivery,14.213443,0.597901,0.000927,0.106826
20260421_195050__d049,real_delivery,14.273669,1.118970,0.014144,0.266401
20260421_195050__d049,real_delivery,14.333895,1.061388,0.005239,0.180950
20260421_195050__d049,real_delivery,14.394122,0.539081,0.002740,0.123867
20260421_195050__d049,real_delivery,14.454348,0.472863,0.004151,0.124310
20260421_195050__d049,real_delivery,14.514575,0.811587,0.009349,0.183658
20260421_195050__d049,real_delivery,14.574801,0.659141,0.004151,0.144011
20260421_195050__d049,real_delivery,14.635028,0.573510,0.002660,0.104758
20260421_195050__d049,real_delivery,14.695254,0.274794,0.001854,0.135934
20260421_195050__d049,real_delivery,14.755481,0.521928,0.004271,1.189963
20260421_195050__d049,real_delivery,14.815707,0.284107,0.002539,0.144208
20260421_195050__d049,real_delivery,14.875934,0.298279,0.000524,0.119041
20260421_195050__d049,real_delivery,14.936160,0.554655,0.001612,0.176320
20260421_195050__d049,real_delivery,14.996386,0.577785,0.000000,0.179571
20260421_195050__d049,real_delivery,15.056613,0.085238,0.055972,1.412382
20260421_195050__d049,real_delivery,15.116839,0.004068,0.003063,0.059299
20260421_195050__d049,real_delivery,15.177066,1.441473,0.001813,0.707890
20260421_195050__d049,real_delivery,15.237292,0.487211,0.000645,0.287924
20260421_195050__d049,real_delivery,15.297519,0.219666,0.003748,0.131797
20260421_195050__d049,real_delivery,15.357745,0.227528,0.002579,0.267484
20260421_195050__d049,real_delivery,15.417972,0.426448,0.001451,0.221040
20260421_195050__d049,real_delivery,15.478198,0.232316,0.000645,0.161151
20260421_195050__d049,real_delivery,15.538424,0.324052,0.000081,0.180605
20260421_195050__d049,real_delivery,15.598651,0.094578,0.000403,0.235963
20260421_195050__d049,real_delivery,15.658877,0.092852,0.000403,0.241086
20260421_195050__d049,real_delivery,15.719104,0.072826,0.000242,0.086879
20260421_195050__d049,real_delivery,15.779330,0.038884,0.000524,0.099094
20260421_195050__d049,real_delivery,15.839557,0.057431,0.006447,0.456610
20260421_195050__d049,real_delivery,15.899783,0.038477,0.001209,0.080083
20260421_195050__d049,real_delivery,15.960010,0.122938,0.011364,0.703260
20260421_195050__d049,real_delivery,16.020236,0.034454,0.000564,0.007535
20260421_195050__d049,real_delivery,16.080463,0.090647,0.002337,0.048119
20260421_195050__d049,real_delivery,16.140689,0.068532,0.001531,0.029502
20260421_195050__d049,real_delivery,16.200915,0.150845,0.000282,0.033885
20260421_195050__d049,real_delivery,16.261142,0.145741,0.000645,0.030881
20260421_195050__d049,real_delivery,16.321368,0.107904,0.000121,0.067868
20260421_195050__d049,real_delivery,16.381595,0.092714,0.000121,0.026596
20260421_195050__d049,real_delivery,16.441821,0.292205,0.001209,2.250296
20260421_195050__d049,real_delivery,16.502048,0.015836,0.000524,0.028566
20260421_195050__d049,real_delivery,16.562274,0.193686,0.001370,0.384752
20260421_195050__d049,real_delivery,16.622501,0.065296,0.001088,0.161889
20260421_195050__d049,real_delivery,16.682727,9.401923,0.157318,3.396621
20260421_195050__d049,real_delivery,16.742954,4.398417,0.004070,0.114411
20260421_195050__d049,real_delivery,16.803180,8.313330,0.009752,0.323040
20260421_195050__d049,real_delivery,16.863406,4.201855,0.008019,0.206905
20260421_195050__d049,real_delivery,16.923633,4.027103,0.008301,0.314224
20260421_195050__d049,real_delivery,16.983859,7.123727,0.009470,0.394504
20260421_195050__d049,real_delivery,17.044086,3.678571,0.009591,0.338455
20260421_195050__d049,real_delivery,17.104312,6.443721,0.006085,0.315603
20260421_195050__d049,real_delivery,17.164539,3.364217,0.005440,0.274823
20260421_195050__d049,real_delivery,17.224765,6.300022,0.008019,0.568213
20260421_195050__d049,real_delivery,17.284992,6.055206,0.014184,1.727886
20260421_195050__d049,real_delivery,17.345218,3.149512,0.003748,0.205920
20260421_195050__d049,real_delivery,17.405444,6.380686,0.010437,0.385934
20260421_195050__d049,real_delivery,17.465671,3.242773,0.005762,0.235274
20260421_195050__d049,real_delivery,17.525897,5.937615,0.008221,0.330477
20260421_195050__d049,real_delivery,17.586124,3.058172,0.003224,0.207151
20260421_195050__d049,real_delivery,17.646350,2.976479,0.001934,0.316194
20260421_195050__d049,real_delivery,17.706577,5.392992,0.009953,0.486210
20260421_195050__d049,real_delivery,17.766803,3.116943,0.007979,0.321119
20260421_195050__d049,real_delivery,17.827030,6.588842,0.009389,0.605546
20260421_195050__d049,real_delivery,17.887256,3.403962,0.018214,0.512510
20260421_195050__d049,real_delivery,17.947483,6.963581,0.024581,0.647311
20260421_195050__d049,real_delivery,18.007709,3.455456,0.028651,2.546099
20260421_195050__d049,real_delivery,18.067935,6.361320,0.013701,0.469809
20260421_195050__d049,real_delivery,18.128162,6.218029,0.010437,0.369385
20260421_195050__d049,real_delivery,18.188388,3.410430,0.006286,0.249852
20260421_195050__d049,real_delivery,18.248615,7.317043,0.014184,0.595301
20260421_195050__d049,real_delivery,18.308841,7.697864,0.017247,0.587372
20260421_195050__d049,real_delivery,18.369068,4.171737,0.005440,0.264283
20260421_195050__d049,real_delivery,18.429294,4.105051,0.005480,0.209121
20260421_195050__d049,real_delivery,18.489521,8.093700,0.017045,0.610126
20260421_195050__d049,real_delivery,18.549747,8.235489,0.010638,0.416667
20260421_195050__d049,real_delivery,18.609974,4.334632,0.013741,0.486850
20260421_195050__d049,real_delivery,18.670200,7.741054,0.048195,0.936170
20260421_195050__d049,real_delivery,18.730426,3.758970,0.014708,0.380812
20260421_195050__d049,real_delivery,18.790653,6.141122,0.010517,0.422429
20260421_195050__d049,real_delivery,18.850879,3.195085,0.016401,0.406176
20260421_195050__d049,real_delivery,18.911106,5.701795,0.019907,0.439864
20260421_195050__d049,real_delivery,18.971332,3.250214,0.002176,0.399379
20260421_195050__d049,real_delivery,19.031559,3.304917,0.006367,0.338406
20260421_195050__d049,real_delivery,19.091785,6.238503,0.005843,0.382289
20260421_195050__d049,real_delivery,19.152012,3.252463,0.005521,0.321907
20260421_195050__d049,real_delivery,19.212238,5.490866,0.007294,0.493893
20260421_195050__d049,real_delivery,19.272464,3.066709,0.004110,0.281472
20260421_195050__d049,real_delivery,19.332691,4.596324,0.014305,0.473059
20260421_195050__d049,real_delivery,19.392917,3.164837,0.011485,0.329935
20260421_195050__d049,real_delivery,19.453144,4.838096,0.007898,0.397262
20260421_195050__d049,real_delivery,19.513370,3.159389,0.008744,0.350030
20260421_195050__d049,real_delivery,19.573597,5.269135,0.010034,0.563584
20260421_195050__d049,real_delivery,19.633823,2.746381,0.008100,0.310185
20260421_195050__d049,real_delivery,19.694050,5.024610,0.009429,0.432575
20260421_195050__d049,real_delivery,19.754276,2.623147,0.010799,0.300483
20260421_195050__d049,real_delivery,19.814503,4.746824,0.011525,0.546493
20260421_195050__d049,real_delivery,19.874729,2.390755,0.010799,0.383176
20260421_195050__d049,real_delivery,19.934955,4.194407,0.012693,0.457644
20260421_195050__d049,real_delivery,19.995182,2.226285,0.008100,1.588061
20260421_195050__d049,real_delivery,20.055408,4.121354,0.005803,0.191883
20260421_195050__d049,real_delivery,20.115635,2.329725,0.002216,0.116677
20260421_195050__d050,real_delivery,0.059081,8.621486,0.264507,8.369287
20260421_195050__d050,real_delivery,0.118161,3.447132,0.169810,6.831068
20260421_195050__d050,real_delivery,0.177242,16.128677,0.299525,9.601753
20260421_195050__d050,real_delivery,0.236323,8.188203,0.314192,14.889874
20260421_195050__d050,real_delivery,0.295404,8.663930,0.414491,16.888002
20260421_195050__d050,real_delivery,0.354484,14.041775,0.668883,13.163712
20260421_195050__d050,real_delivery,0.413565,14.584830,0.464942,19.137313
20260421_195050__d050,real_delivery,0.472646,9.244679,0.427023,21.055408
20260421_195050__d050,real_delivery,0.531726,7.194026,0.557020,24.179718
20260421_195050__d050,real_delivery,0.590807,6.788348,0.460268,24.094563
20260421_195050__d050,real_delivery,0.649888,6.615339,0.239080,10.608255
20260421_195050__d050,real_delivery,0.708968,7.372178,0.173195,7.393568
20260421_195050__d050,real_delivery,0.768049,5.799624,0.164289,4.828556
20260421_195050__d050,real_delivery,0.827130,9.138626,0.112025,3.490051
20260421_195050__d050,real_delivery,0.886211,13.110763,0.143657,4.256403
20260421_195050__d050,real_delivery,0.945291,8.725298,0.155464,4.780536
20260421_195050__d050,real_delivery,1.004372,7.422819,0.082044,3.720794
20260421_195050__d050,real_delivery,1.063453,8.120166,0.058430,2.761820
20260421_195050__d050,real_delivery,1.122533,11.597713,0.398654,5.603674
20260421_195050__d050,real_delivery,1.181614,13.174319,0.062178,2.252364
20260421_195050__d050,real_delivery,1.240695,13.027211,0.216997,2.714096
20260421_195050__d050,real_delivery,1.299775,8.579067,0.132656,3.611062
20260421_195050__d050,real_delivery,1.358856,7.021941,0.127498,3.105398
20260421_195050__d050,real_delivery,1.417937,3.598355,0.373952,7.972764
20260421_195050__d050,real_delivery,1.477018,1.639314,0.485090,8.132535
20260421_195050__d050,real_delivery,1.536098,2.537782,0.566248,10.885638
20260421_195050__d050,real_delivery,1.595179,2.271155,0.328780,9.667652
20260421_195050__d050,real_delivery,1.654260,3.237889,0.297792,9.037973
20260421_195050__d050,real_delivery,1.713340,5.580716,0.227635,7.299498
20260421_195050__d050,real_delivery,1.772421,5.351830,0.380158,6.541420
20260421_195050__d050,real_delivery,1.831502,7.541412,0.469415,8.389480
20260421_195050__d050,real_delivery,1.890583,7.307358,0.207004,8.014972
20260421_195050__d050,real_delivery,1.949663,5.519808,0.558148,10.888298
20260421_195050__d050,real_delivery,2.008744,4.734056,0.328377,9.392090
20260421_195050__d050,real_delivery,2.067825,7.253576,0.376209,8.908048
20260421_195050__d050,real_delivery,2.126905,4.693378,0.362468,8.325847
20260421_195050__d050,real_delivery,2.185986,6.339226,0.265514,8.977886
20260421_195050__d050,real_delivery,2.245067,3.934019,0.140514,4.391056
20260421_195050__d050,real_delivery,2.304147,3.985077,0.150709,3.746011
20260421_195050__d050,real_delivery,2.363228,4.833646,0.184800,3.761968
20260421_195050__d050,real_delivery,2.422309,3.033921,0.232834,6.085747
20260421_195050__d050,real_delivery,2.481390,5.841808,0.240530,11.617957
20260421_195050__d050,real_delivery,2.540470,2.416946,0.679199,12.834614
20260421_195050__d050,real_delivery,2.599551,6.698153,0.270954,6.920804
20260421_195050__d050,real_delivery,2.658632,8.420815,0.233035,7.762805
20260421_195050__d050,real_delivery,2.717712,8.377975,0.538282,17.491529
20260421_195050__d050,real_delivery,2.776793,7.679448,0.494963,7.419819
20260421_195050__d050,real_delivery,2.835874,10.112124,0.237669,5.168784
20260421_195050__d050,real_delivery,2.894955,9.450798,0.156391,2.868844
20260421_195050__d050,real_delivery,2.954035,8.272422,0.171905,2.870469
20260421_195050__d050,real_delivery,3.013116,7.686767,0.121575,2.207742
20260421_195050__d050,real_delivery,3.072197,10.221683,0.147485,3.278467
20260421_195050__d050,real_delivery,3.131277,3.506688,0.102998,2.550729
20260421_195050__d050,real_delivery,3.190358,7.201825,0.154819,3.142189
20260421_195050__d050,real_delivery,3.249439,4.282115,0.127176,2.888692
20260421_195050__d050,real_delivery,3.308519,4.320256,0.133623,2.812451
20260421_195050__d050,real_delivery,3.367600,8.349130,0.179078,3.431541
20260421_195050__d050,real_delivery,3.426681,8.429242,0.189676,3.909033
20260421_195050__d050,real_delivery,3.485762,4.126914,0.107592,3.556787
20260421_195050__d050,real_delivery,3.544842,7.526347,0.126934,4.944691
20260421_195050__d050,real_delivery,3.603923,3.639542,0.069592,5.153812
20260421_195050__d050,real_delivery,3.663004,3.643555,0.107229,5.664106
20260421_195050__d050,real_delivery,3.722084,6.773527,0.437097,13.053388
20260421_195050__d050,real_delivery,3.781165,2.583889,0.225983,8.337963
20260421_195050__d050,real_delivery,3.840246,2.957188,0.566328,14.143272
20260421_195050__d050,real_delivery,3.899326,1.481037,0.270551,8.684151
20260421_195050__d050,real_delivery,3.958407,3.733366,0.248751,8.186564
20260421_195050__d050,real_delivery,4.017488,3.767111,0.186734,6.701635
20260421_195050__d050,real_delivery,4.076569,6.584406,0.465264,11.115741
20260421_195050__d050,real_delivery,4.135649,7.437043,0.326322,8.204098
20260421_195050__d050,real_delivery,4.194730,10.788795,0.421865,12.640514
20260421_195050__d050,real_delivery,4.253811,8.430202,0.313951,8.569986
20260421_195050__d050,real_delivery,4.312891,9.303403,0.327813,11.815504
20260421_195050__d050,real_delivery,4.371972,5.197581,0.278893,7.380221
20260421_195050__d050,real_delivery,4.431053,6.512960,0.355980,10.386623
20260421_195050__d050,real_delivery,4.490134,5.243474,0.201523,6.509506
20260421_195050__d050,real_delivery,4.549214,6.929095,0.231061,8.724439
20260421_195050__d050,real_delivery,4.608295,4.664801,0.159695,5.386180
20260421_195050__d050,real_delivery,4.667376,3.502114,0.191207,5.905191
20260421_195050__d050,real_delivery,4.726456,4.334877,0.158527,2.869927
20260421_195050__d050,real_delivery,4.785537,3.758901,0.227031,4.156964
20260421_195050__d050,real_delivery,4.844618,4.196838,0.301257,3.313190
20260421_195050__d050,real_delivery,4.903698,4.746140,0.313951,5.430802
20260421_195050__d050,real_delivery,4.962779,2.550077,0.182261,5.477837
20260421_195050__d050,real_delivery,5.021860,1.200006,0.116860,2.919080
20260421_195050__d050,real_delivery,5.080941,1.862018,0.129916,3.482368
20260421_195050__d050,real_delivery,5.140021,1.460194,0.120326,2.563042
20260421_195050__d050,real_delivery,5.199102,2.187266,0.136726,2.456166
20260421_195050__d050,real_delivery,5.258183,5.697124,0.206198,4.097715
20260421_195050__d050,real_delivery,5.317263,7.652234,0.207809,3.319937
20260421_195050__d050,real_delivery,5.376344,7.112834,0.302627,5.746503
20260421_195050__d050,real_delivery,5.435425,6.445666,0.294649,4.932526
20260421_195050__d050,real_delivery,5.494505,7.064540,0.324549,6.513396
20260421_195050__d050,real_delivery,5.553586,9.686396,0.192376,5.258274
20260421_195050__d050,real_delivery,5.612667,8.283135,0.195962,6.755319
20260421_195050__d050,real_delivery,5.671748,9.606377,0.110614,2.612736
20260421_195050__d050,real_delivery,5.730828,13.145388,0.140353,6.067573
20260421_195050__d050,real_delivery,5.789909,9.766331,0.129312,5.705132
20260421_195050__d050,real_delivery,5.848990,17.268782,0.224089,9.372439
20260421_195050__d050,real_delivery,5.908070,11.138725,0.199871,8.515760
20260421_195050__d050,real_delivery,5.967151,11.333556,0.248348,9.878349
20260421_195050__d050,real_delivery,6.026232,20.030880,0.341272,11.760934
20260421_195050__d050,real_delivery,6.085313,12.905134,0.388499,7.418735
20260421_195050__d050,real_delivery,6.144393,21.967302,0.439112,16.088111
20260421_195050__d050,real_delivery,6.203474,13.194441,0.181456,19.066883
20260421_195050__d050,real_delivery,6.262555,16.835392,0.796946,30.510540
20260421_195050__d050,real_delivery,6.321635,11.324420,1.535380,20.227541
20260421_195050__d050,real_delivery,6.380716,12.275718,1.199589,16.891007
20260421_195050__d050,real_delivery,6.439797,10.448871,0.429682,12.702817
20260421_195050__d050,real_delivery,6.498877,12.703536,0.459784,13.381600
20260421_195050__d050,real_delivery,6.557958,9.462790,0.454465,11.111801
20260421_195050__d050,real_delivery,6.617039,12.058917,0.641884,14.543341
20260421_195050__d050,real_delivery,6.676120,8.962575,0.509631,13.385195
20260421_195050__d050,real_delivery,6.735200,12.525963,0.426862,15.116135
20260421_195050__d050,real_delivery,6.794281,8.433655,0.670132,11.726803
20260421_195050__d050,real_delivery,6.853362,8.376600,0.576201,11.736210
20260421_195050__d050,real_delivery,6.912442,11.287177,0.583333,14.013938
20260421_195050__d050,real_delivery,6.971523,7.785090,0.492223,14.271966
20260421_195050__d050,real_delivery,7.030604,10.989285,0.390917,13.906718
20260421_195050__d050,real_delivery,7.089685,7.268256,0.180247,10.624458
20260421_195050__d050,real_delivery,7.148765,10.420163,0.532398,10.797281
20260421_195050__d050,real_delivery,7.207846,7.393628,0.716997,8.473109
20260421_195050__d050,real_delivery,7.266927,11.569629,0.768698,14.015908
20260421_195050__d050,real_delivery,7.326007,4.007446,0.926015,25.451832
20260421_195050__d050,real_delivery,7.385088,0.892578,0.463894,12.335451
20260421_195050__d050,real_delivery,7.444169,0.548242,0.420213,11.302896
20260421_195050__d050,real_delivery,7.503249,1.493681,0.648130,17.730693
20260421_195050__d050,real_delivery,7.562330,0.671898,0.016522,1.821267
20260421_195050__d050,real_delivery,7.621411,1.154497,0.111178,3.361308
20260421_195050__d050,real_delivery,7.680492,0.651645,0.002498,0.734781
20260421_195050__d050,real_delivery,7.739572,1.151515,0.030142,1.049695
20260421_195050__d050,real_delivery,7.798653,0.601261,0.003264,0.236160
20260421_195050__d050,real_delivery,7.857734,1.473958,0.010477,1.033245
20260421_195050__d050,real_delivery,7.916814,1.635267,0.005521,0.189519
20260421_195050__d050,real_delivery,7.975895,0.766323,0.012653,0.455575
20260421_195050__d050,real_delivery,8.034976,0.846631,0.002579,0.064519
20260421_195050__d050,real_delivery,8.094056,0.594565,0.001169,0.042061
20260421_195050__d050,real_delivery,8.153137,0.719837,0.000524,0.120715
20260421_195050__d050,real_delivery,8.212218,0.327609,0.014950,0.511623
20260421_195050__d050,real_delivery,8.271299,0.553281,0.002176,0.274527
20260421_195050__d050,real_delivery,8.330379,0.549014,0.002297,0.138446
20260421_195050__d050,real_delivery,8.389460,0.434388,0.031673,0.764775
20260421_195050__d050,real_delivery,8.448541,0.443408,0.029376,1.779699
20260421_195050__d050,real_delivery,8.507621,0.445597,0.000282,0.000000
20260421_195050__d050,real_delivery,8.566702,0.369251,0.001209,0.000000
20260421_195050__d050,real_delivery,8.625783,0.782745,0.000887,0.035510
20260421_195050__d050,real_delivery,8.684864,0.279987,0.000322,0.018075
20260421_195050__d050,real_delivery,8.743944,0.530466,0.000282,0.031619
20260421_195050__d050,real_delivery,8.803025,0.266639,0.000484,0.037333
20260421_195050__d050,real_delivery,8.862106,0.655176,0.000000,0.029551
20260421_195050__d050,real_delivery,8.921186,0.306844,0.000604,0.048562
20260421_195050__d050,real_delivery,8.980267,0.677140,0.000000,0.014086
20260421_195050__d050,real_delivery,9.039348,0.331222,0.000000,0.001724
20260421_195050__d050,real_delivery,9.098428,0.851652,0.000000,0.006255
20260421_195050__d050,real_delivery,9.157509,0.375888,0.000645,0.000000
20260421_195050__d050,real_delivery,9.216590,0.930793,0.000443,0.000000
20260421_195050__d050,real_delivery,9.275671,0.296710,0.000806,0.000000
20260421_195050__d050,real_delivery,9.334751,0.635526,0.105698,2.757831
20260421_195050__d050,real_delivery,9.393832,0.407376,0.236944,5.301271
20260421_195050__d050,real_delivery,9.452913,1.361924,0.239523,6.326143
20260421_195050__d050,real_delivery,9.511993,0.970397,0.236057,5.284476
20260421_195050__d050,real_delivery,9.571074,1.954407,0.236742,5.748424
20260421_195050__d050,real_delivery,9.630155,1.093078,0.023694,0.770045
20260421_195050__d050,real_delivery,9.689235,1.126995,0.016683,0.754580
20260421_195050__d050,real_delivery,9.748316,2.137002,0.047953,1.440258
20260421_195050__d050,real_delivery,9.807397,1.165507,0.029336,0.901596
20260421_195050__d050,real_delivery,9.866478,2.250887,0.041103,1.382535
20260421_195050__d050,real_delivery,9.925558,1.210979,0.031955,0.920410
20260421_195050__d050,real_delivery,9.984639,2.286684,0.082487,1.608747
20260421_195050__d050,real_delivery,10.043720,1.161157,0.048235,1.002463
20260421_195050__d050,real_delivery,10.102800,2.214640,0.058430,1.383471
20260421_195050__d050,real_delivery,10.161881,1.154515,0.037355,0.907358
20260421_195050__d050,real_delivery,10.220962,1.191897,0.056576,1.110865
20260421_195050__d050,real_delivery,10.280043,2.147439,0.048880,1.448582
20260421_195050__d050,real_delivery,10.339123,2.128226,0.052547,1.425729
20260421_195050__d050,real_delivery,10.398204,1.118847,0.037556,1.019799
20260421_195050__d050,real_delivery,10.457285,1.137789,0.069512,1.273247
20260421_195050__d050,real_delivery,10.516365,2.085952,0.064958,1.628201
20260421_195050__d050,real_delivery,10.575446,1.118478,0.026878,1.026251
20260421_195050__d050,real_delivery,10.634527,2.018898,0.036750,1.610914
20260421_195050__d050,real_delivery,10.693607,1.127439,0.069028,1.287924
20260421_195050__d050,real_delivery,10.752688,2.078784,0.058470,1.725916
20260421_195050__d050,real_delivery,10.811769,1.154856,0.040015,1.146424
20260421_195050__d050,real_delivery,10.870850,2.140371,0.057503,1.764184
20260421_195050__d050,real_delivery,10.929930,1.220655,0.080956,1.437993
20260421_195050__d050,real_delivery,10.989011,2.176874,0.058551,1.813781
20260421_195050__d050,real_delivery,11.048092,1.242857,0.057785,1.274675
20260421_195050__d050,real_delivery,11.107172,1.257371,0.066933,1.323729
20260421_195050__d050,real_delivery,11.166253,2.182565,0.104408,1.956905
20260421_195050__d050,real_delivery,11.225334,1.267787,0.029336,1.383914
20260421_195050__d050,real_delivery,11.284415,2.431469,0.066127,1.949567
20260421_195050__d050,real_delivery,11.343495,1.384837,0.060324,1.592543
20260421_195050__d050,real_delivery,11.402576,2.651856,0.207608,2.639184
20260421_195050__d050,real_delivery,11.461657,2.041691,0.100661,6.396523
20260421_195050__d050,real_delivery,11.520737,4.837674,0.750242,18.067474
20260421_195050__d050,real_delivery,11.579818,5.366131,0.141038,15.076537
20260421_195050__d050,real_delivery,11.638899,4.838832,0.768899,12.209565
20260421_195050__d050,real_delivery,11.697979,7.814690,0.789450,15.892730
20260421_195050__d050,real_delivery,11.757060,5.981010,0.260598,8.883865
20260421_195050__d050,real_delivery,11.816141,10.546224,0.435525,11.093381
20260421_195050__d050,real_delivery,11.875222,6.340248,0.242062,6.319297
20260421_195050__d050,real_delivery,11.934302,11.397480,0.304400,8.495321
20260421_195050__d050,real_delivery,11.993383,6.456105,0.226588,6.886722
20260421_195050__d050,real_delivery,12.052464,11.777131,0.434961,16.250591
20260421_195050__d050,real_delivery,12.111544,6.695286,0.442537,7.315504
20260421_195050__d050,real_delivery,12.170625,6.187392,0.175330,5.793341
20260421_195050__d050,real_delivery,12.229706,10.423590,0.314757,6.056442
20260421_195050__d050,real_delivery,12.288786,5.263603,0.094576,3.763840
20260421_195050__d050,real_delivery,12.347867,9.433966,0.527402,14.337766
20260421_195050__d050,real_delivery,12.406948,6.736589,0.800008,24.151448
20260421_195050__d050,real_delivery,12.466029,2.389524,0.424444,14.362835
20260421_195050__d050,real_delivery,12.525109,1.569573,0.835550,22.262707
20260421_195050__d050,real_delivery,12.584190,0.443997,0.190563,4.575995
20260421_195050__d050,real_delivery,12.643271,0.407441,0.078457,2.595695
20260421_195050__d050,real_delivery,12.702351,0.800276,0.138741,4.349537
20260421_195050__d050,real_delivery,12.761432,0.785354,0.141965,4.547774
20260421_195050__d050,real_delivery,12.820513,0.396245,0.084421,2.565948
20260421_195050__d050,real_delivery,12.879594,0.412442,0.092964,2.726458
20260421_195050__d050,real_delivery,12.938674,0.806091,0.170656,4.699320
20260421_195050__d050,real_delivery,12.997755,0.428973,0.097598,2.831610
20260421_195050__d050,real_delivery,13.056836,0.874274,0.166465,4.813731
20260421_195050__d050,real_delivery,13.115916,0.419622,0.095261,2.808215
20260421_195050__d050,real_delivery,13.174997,0.868499,0.154739,4.899478
20260421_195050__d050,real_delivery,13.234078,0.416633,0.105859,2.953457
